Optimizer,objfname,ExecutionTime,Individual,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100,Iter101,Iter102,Iter103,Iter104,Iter105,Iter106,Iter107,Iter108,Iter109,Iter110,Iter111,Iter112,Iter113,Iter114,Iter115,Iter116,Iter117,Iter118,Iter119,Iter120
GWO,F5,2.4127895832061768,"[-0.01976374 -0.00622303  0.02044351  0.01904629  0.02109564 -0.00462826
  0.01680842  0.01603835  0.01853848 -0.01234776  0.01084581  0.01839744
 -0.01132692 -0.00906709  0.01403029 -0.00741067  0.01790367  0.01736183
  0.01527437 -0.010768   -0.0116476   0.01715298  0.02022325  0.01296908
  0.01772724 -0.01068702 -0.01208404 -0.00871663  0.01668551 -0.01004766]",295523032.88437444,188541897.33780068,175449752.0365548,102236688.38510247,102236688.38510247,56558270.31072031,35059870.00314027,12345099.01582561,12345099.01582561,8006621.722728463,7559947.685720236,5149879.547430521,2423543.2174236323,2423543.2174236323,1309963.5883273531,1094904.1709142078,701315.5025492704,442197.95564222627,347841.6761784113,310096.09533354646,202889.96918111184,94747.44673942236,91886.69699574522,46795.83754856872,34425.159374115865,27072.558804492397,14453.929447910394,14242.986335285326,10736.630057377013,7942.806779885764,6438.076549193889,5973.45795450207,3804.3012532007842,1970.3791541080645,1208.3184166394258,1179.4819484801628,742.7201550452041,559.5467937684831,463.98165684309384,349.09154103796214,280.5194092644313,245.96100400084453,202.13321584198047,157.7291695448742,146.3748373607419,120.17930151924241,120.17930151924241,110.6613113093128,105.94243658283207,102.01446052205878,91.53209273260946,83.22126526609779,76.14242500515635,67.62997640458242,62.99121680340472,58.05615998580058,53.027232840784464,51.77978611136014,48.10180464947076,46.39892679089621,44.76591014217726,41.272372726954806,41.10366958937146,39.527161390099906,37.98992049622108,37.16711974759751,36.12041515404778,35.43832885780755,34.70413889597667,34.267879636488615,33.94260564846166,33.64259663499292,32.92599832571503,32.657698754676915,32.47420178648448,32.11313957765214,31.754221868754847,31.60161327592803,31.34697015165113,31.213875098855137,30.94711577269599,30.726439527665146,30.64696697746401,30.521578852238576,30.390150512559302,30.266996167920638,30.196716110356636,30.042069743592826,29.99085963918898,29.917950971740453,29.87367314934464,29.790162589353212,29.7457221128582,29.687899869194165,29.653142050989686,29.628859516186033,29.585083953267915,29.57153433234458,29.55054988110233,29.51286142126734,29.487166004536444,29.47909769151412,29.45361661757184,29.43093780061977,29.422254666482832,29.39861439920704,29.38902158941122,29.373516882669318,29.3633261496512,29.355420962585573,29.34159457274676,29.331797098106932,29.324953795449275,29.319950949780026,29.31177745034649,29.305404678237284,29.300527497061612,29.29637897089529,29.29452773028884,29.293382675567468
GWO,F5,2.414808511734009,"[-0.00465963 -0.00311599 -0.00470959  0.01144966  0.00948863  0.01194051
  0.01038101 -0.00295198 -0.00371318 -0.00254505 -0.00413762  0.01075874
  0.01055077  0.00856242  0.00911406 -0.00403792 -0.00263982 -0.00409011
  0.00883822 -0.00388183 -0.00364555 -0.0013601  -0.00409485 -0.00398145
 -0.00390216 -0.00286663  0.01082388  0.00596994 -0.00446944 -0.00448697]",336325317.01237816,247620902.5804671,201760364.47694245,91869497.43112862,91869497.43112862,82360969.52749267,35727895.80010969,35727895.80010969,29402121.35755233,13507106.855864102,7012717.506012141,7012717.506012141,6664086.766520748,4775534.903002105,2034528.1658305663,2034528.1658305663,1339383.7764686907,946738.0310186307,567575.7441005558,382050.7089100646,142620.62361646397,142620.62361646397,134379.4448491743,101453.51690352533,62777.67732665963,41005.19746243746,26162.433865135732,17517.759565818622,14584.558540725644,8162.979356310322,5733.0751477191025,3521.948796124294,2608.1070284776024,2262.4822781110215,1201.7870711957553,963.4849114289799,845.157012056215,389.12572289585324,329.77967396693373,263.91594736858315,176.63663860099305,162.51712209557448,139.06965654997822,120.22541913639037,109.02194408122442,91.77996035260038,89.90285383659086,78.53350353083579,69.82222328791141,60.71226292909923,53.32132780132426,51.09745606016756,45.186972070701536,43.67237251111439,39.62172587837109,39.62172587837109,38.18358808321679,36.52426627767864,35.56184214238989,34.492009215607666,33.78296481161852,32.93625625467449,32.73764067461126,32.16282355272872,31.748509135324596,31.44445594324093,31.174580319182425,31.033984138323554,30.763074167731425,30.55937243543621,30.382560220946534,30.234843675527173,30.051738074677626,29.899255906917357,29.8494134884118,29.70658986111994,29.66689090085438,29.59294707949018,29.556111453562107,29.4857083190576,29.442653461200038,29.375362446750984,29.35751523282156,29.316761296147362,29.287416764569052,29.27790229054719,29.261384208302417,29.240509461950694,29.2265370920932,29.20660583234883,29.193037483831638,29.177869751131464,29.166647216843263,29.154208534772287,29.147405199035646,29.138808288596096,29.13010407510135,29.122795206669707,29.114113708898213,29.107311971519238,29.093433595272685,29.092996771546346,29.085980530375195,29.07869238621212,29.07549291113019,29.072631101534746,29.07080663831922,29.06812638610768,29.063324952310715,29.061740808898325,29.05910090029598,29.056817611691795,29.0543218867245,29.051950082050894,29.050612291858137,29.04938928565707,29.04837726170135,29.04794478551678,29.04734221018842,29.0469585978529
GWO,F5,2.4083802700042725,"[ 0.15681108 -0.00238113 -0.00464843 -0.00359276  0.00851977 -0.00462756
 -0.00455963  0.0113531  -0.00340366 -0.00461547  0.01083957  0.00921195
  0.01072876 -0.00356201  0.01354713  0.01076575  0.01225629  0.01315897
  0.01204934 -0.003223   -0.00449882 -0.00338211  0.0088876   0.0065962
  0.01293643  0.01178011 -0.00378505  0.01044558 -0.00349203 -0.00747866]",200033036.76038873,107209042.36528078,36220457.745039366,28436330.105056677,24836028.008858655,10792629.170040833,6171993.611312627,1830245.631280045,1830245.631280045,750868.272604398,750868.272604398,498623.59996423556,466981.39517679135,289548.8069168648,203579.84491487627,157066.80071180547,99444.44627823099,65512.81749803076,65045.86837073674,34286.06403660547,28383.91902847193,12985.076692981489,12985.076692981489,11972.432245969516,7950.710710195038,4472.7894224674255,3177.6498926502222,1803.952482969108,1112.6856020304238,852.3999105762116,764.7975942794668,456.93703163019114,390.6663421037844,379.7538043393074,278.4997357431612,206.93837139657558,192.68292545564373,169.06557121362852,142.90530524763076,137.12534178405957,119.57313431902489,114.36372060041577,103.09172566230856,92.24083212600942,82.22406986443674,69.36061808398053,59.393542396840175,55.87489636536512,53.33397378230377,48.30925384365975,44.80222203961735,43.04044361412551,40.836889883016696,40.014905401786,38.181935346910045,36.03518023494092,35.749662542425014,35.13483557809128,34.17604689217672,32.928367655379255,32.452226664397905,32.103530063412975,31.453890272231252,31.11002210991514,30.63898792565173,30.552735213499908,30.294408132120296,30.237309768940506,30.132215244940543,29.924230472312363,29.783268770070162,29.689111315063084,29.53203233867608,29.511223729536482,29.42091014197678,29.300720439060814,29.26978140356643,29.2235953336742,29.19883961091442,29.150282021354883,29.107727461806466,29.083712234771237,29.048918928557914,29.030515509376375,29.00766622082097,28.989525895809322,28.958954608327105,28.93157559328442,28.91038831361263,28.90042311473438,28.885263419110686,28.86758719653935,28.860536481839706,28.855136631481436,28.844979591782568,28.83399159719521,28.828956736184985,28.820876323799897,28.818685220911,28.810915529303262,28.81014001358611,28.803608252716554,28.801654604380804,28.794479278521184,28.790632455043376,28.789534859766388,28.786850405754848,28.783583746569274,28.779942998819482,28.776201362884045,28.77433527023009,28.77275253450786,28.770922556061574,28.76957893683121,28.76917003342936,28.76667178877546,28.766381038490152,28.765792446063568,28.764701988842486,28.764196325583654
GWO,F5,2.4420058727264404,"[ 0.42365404  0.17460555 -0.0095905  -0.01778272  0.02298107  0.02241199
  0.02567485 -0.01081892  0.02000495 -0.00926107  0.00200989 -0.01363286
  0.02355434 -0.0138594   0.01783685 -0.0109761   0.02338248  0.02344805
  0.02543824 -0.00520515 -0.00969755  0.01815619  0.02279475  0.02032057
  0.02558056  0.02261592  0.0157473  -0.01434905 -0.00939086 -0.01924602]",274804328.0455835,274804328.0455835,190908741.6045254,18761988.784031883,18761988.784031883,18761988.784031883,6238970.501558194,6238970.501558194,6238970.501558194,5861132.973052641,4433366.024171081,2238891.5309307203,1042073.2329563154,766628.1099497257,295595.0494104072,295595.0494104072,214929.40887223228,161846.80311975136,130825.30567533526,72988.56343401707,49315.77178805845,49315.77178805845,35621.103525032646,26223.97911296154,19847.507747435044,12682.943673142872,11947.25434707808,10846.843318488902,9872.98298130243,7243.837976993639,5338.580310998036,3473.1117903342238,3473.1117903342238,2948.4819554617425,2948.4819554617425,2367.9430953842684,1818.9507340668154,1734.635954445412,1330.2253455640898,961.1692371624688,854.5217300592188,531.0269733723695,511.68029424047694,398.3824700148897,330.937604386494,252.5135623815353,214.34633376532452,173.7480125370913,160.1737372114329,138.8385860591874,120.28699153035893,97.32827318839773,96.96802188635775,86.5144620226307,77.70234430350263,68.98707403624363,63.65783637558828,60.313422550006116,54.03114638632,52.58057437669427,47.11785937576886,47.104446365377186,43.14438167743228,43.06175317260661,40.08472218014536,39.810882940461674,39.56659296210816,38.312125298132074,36.06163112096244,35.45916704185163,34.620903357369784,33.57934293935715,33.10394716930065,33.10394716930065,32.50633967930154,31.759998201865134,31.518822671679214,31.518822671679214,31.056889588371437,30.846188275571823,30.7394052441869,30.337720086806854,30.305486209051796,30.191668320732,30.001329962004718,29.895743009546923,29.64023866385323,29.563067710093623,29.436189338426946,29.41258690389547,29.41258690389547,29.350730008705625,29.277993421746196,29.273585701578853,29.215093108757806,29.15617068715362,29.102690518807385,29.079418013879746,29.03292285667155,29.009224650822386,28.99904063298961,28.950735658336043,28.90255010268426,28.885795212823695,28.855058296883666,28.839053347266724,28.814323112209802,28.807792447684825,28.792205879939047,28.767206301970813,28.738427253303232,28.72622945569905,28.709341568387643,28.703162776770533,28.698532231599593,28.690290044679877,28.681739524924364,28.67778527258034,28.674208431641357,28.671821463489696
GWO,F5,2.4305403232574463,"[-0.01176864  0.01410961  0.01304421  0.01343218  0.01558403  0.01291574
  0.01394435  0.00788048 -0.00754215 -0.00887077 -0.00680732 -0.00506317
 -0.0076822   0.01247725 -0.0065746   0.00158153  0.01393513  0.01546282
  0.01661564  0.01213491 -0.00615358  0.01531213  0.00628521  0.011679
  0.01312456 -0.00671498 -0.00711939  0.01478714 -0.00700946  0.01007936]",236850937.37459895,163306389.55462393,60820408.60397206,30342701.59127378,25610927.357942656,25610927.357942656,20806050.9040592,16346254.95257692,9778546.093325531,9778546.093325531,3890966.364058961,2033158.227650657,1983121.3682692603,1220258.4951137903,680648.954120201,680648.954120201,423497.2132616466,423497.2132616466,82854.54742356976,82854.54742356976,82854.54742356976,70318.54968573837,47581.68387445645,44943.75818375633,31365.85511824198,28864.1684114967,26935.165842790913,14558.578354495887,14558.578354495887,14558.578354495887,11799.893720909151,6252.69408171958,5840.643541650394,3904.015306962381,3639.900644068037,2767.819927918746,1924.4514136583043,1545.2572716588206,1423.078360350007,904.6381747485368,578.3573453679711,455.0572928582444,422.74014993346424,291.0098356739209,252.50258577143225,211.73725152495837,177.6338074555676,144.7246322738613,124.04842951976896,106.90090677126645,85.50272645078138,76.64343071149366,66.88592177718867,60.582260946862796,58.19371498424239,53.45312087409371,45.38400487018742,45.38400487018742,43.8276143832403,41.33575631171788,41.03383501289241,38.22724656386419,37.271412025922594,36.0477012425401,35.05924614757396,34.35803977057868,33.555544890553946,33.555544890553946,32.68091237103308,32.44406234506168,32.26319977318846,31.80687621561525,31.685621099719697,31.38040305725161,31.27094252274902,31.089156319502667,30.900241719248953,30.67176939016752,30.39012562118259,30.293493309621617,30.16548678437341,30.007017749319996,29.897412115952353,29.800342485233053,29.702733005021017,29.669945486032244,29.623710623098557,29.54528009601576,29.533273548633115,29.49865618310103,29.437342738769242,29.421719399429218,29.366260275430683,29.35597282168363,29.316392787934387,29.283885964914276,29.25592404069459,29.241736919217978,29.221594073998457,29.20240020970587,29.18911929086794,29.174824080391257,29.1631955279424,29.15090797394132,29.143833459732907,29.137015824390982,29.121789818931987,29.116222540338548,29.106318917300527,29.10267851251883,29.0990116203732,29.094016910509964,29.089501315573294,29.087889186651154,29.082499229513083,29.079800358128836,29.077993888589447,29.077039892991802,29.076038478365703,29.075045060183506
GWO,F5,2.4412543773651123,"[-0.02340229 -0.0074314  -0.00507102 -0.01033118 -0.00911055  0.01295317
 -0.00875371 -0.00732286  0.01737044 -0.01020877  0.0168862   0.01957601
  0.01722455  0.01437375 -0.00974785 -0.01116869 -0.01073065 -0.01136748
  0.01244329 -0.01151664  0.01465272  0.01525429  0.0177979  -0.00920739
 -0.0119488  -0.01018357 -0.0126158   0.01229921 -0.01073009 -0.0139043 ]",308682586.89284486,303411621.364018,111365328.27254057,111365328.27254057,111365328.27254057,61845301.25097624,61845301.25097624,59014539.236145124,39724908.77411764,35008336.87405589,34624551.594207756,18181902.767773613,10888053.183252374,10888053.183252374,8517727.80286667,7977494.584063913,4196592.600447244,2075810.2038441414,1524881.031310449,1343685.013218122,1343685.013218122,907276.4838454641,907276.4838454641,676757.2348942523,288025.8164254115,222651.11078883562,118452.97139594401,68798.44747561419,46894.23944087443,33659.78432254322,16354.599614145796,14094.273175584856,10199.2764586039,5906.668968914563,4681.210489246966,2689.600485268001,2334.128336631963,1982.122685660149,1154.574630386948,1076.7088966965068,834.3539238455396,670.829088755773,462.9050048455927,451.1262603964417,324.89023542642377,255.92036166341958,228.94041958290015,200.98708044240794,166.59838260417828,129.26231395976498,111.15080051851473,98.30456026185244,83.12652225373047,79.57681659390919,65.99203779707709,61.85371715036215,57.74528713880157,54.13192250624202,50.492473543648806,45.29425154309396,43.72410390075715,43.22967530227968,42.000523062637505,40.80559323224405,39.58005018307126,39.37442494069976,37.823024108114595,37.18789876466915,36.2422825774704,35.591686595071046,35.041270858790824,34.30611764120997,33.88309758205463,33.471977684723846,32.916026783716624,32.43340414283368,32.19403663355102,31.85965504898963,31.659331558387272,31.448055628162123,31.19258245231026,31.028173320544617,30.93163246492807,30.799915195800672,30.638833094954823,30.527575116016443,30.353920526029682,30.312013888727076,30.24420844801204,30.21641547562739,30.165818871281637,30.09047849931239,30.00159309826648,29.956910164341753,29.893373829901325,29.85269611081638,29.812397488050433,29.783779749669957,29.75588412909256,29.734675591671994,29.703382539875946,29.698787900567176,29.654666799670956,29.642984153870238,29.62415249809954,29.60767858684527,29.590969666006824,29.579427427344733,29.572041431022498,29.55817714956647,29.54761301460462,29.54146233267211,29.53326652327307,29.528427186158318,29.521024770447507,29.515520381937304,29.511943032693686,29.507950331626475,29.505545166054272,29.505340983414914
GWO,F5,2.4044313430786133,"[ 0.16051578 -0.00117407  0.01085458 -0.00407336 -0.00575934 -0.00339775
 -0.00288888 -0.00468198 -0.00408098 -0.00637497  0.01089759  0.01184185
  0.00980751 -0.00499832 -0.00521322  0.0117402  -0.00397545  0.01121406
 -0.00390254 -0.00596314 -0.00503186  0.00885266  0.01182695  0.0148796
  0.00998401  0.00866995 -0.00364949 -0.0044902  -0.00456848  0.00736981]",228775902.64151108,187561794.75273347,124632336.95707776,72898828.64785339,36636073.579288736,35261734.69960559,15764935.669135833,12523075.653303567,8837176.983809745,2766988.584712607,1613541.1218471013,1594688.927835692,1555749.643525226,772184.6018608684,772184.6018608684,554275.9619314392,428361.8541100431,262104.2105511042,187005.54872609008,187005.54872609008,99172.27852677341,39836.797391556735,19818.759929244912,17729.75761698528,10036.423325260981,2893.9739409497083,2210.3740628222,1938.6488709203686,1333.720556657404,1333.720556657404,873.118603209406,711.6412268766859,468.6415878287608,333.4885754519796,315.30434989993546,217.21266872996682,205.005764677621,182.07524262276803,156.88484317671487,156.88484317671487,122.84692610221894,122.84692610221894,107.84797995872383,100.07932930533441,84.85450401283401,80.85123515500702,73.26037779084477,70.57650997081015,63.64119795436457,55.39408760214026,53.2590449795715,49.030930347829184,45.55760110999774,41.80871194207281,40.5061526337749,37.17970602508828,36.47425368198729,35.577109606568285,33.713663497126056,33.713663497126056,33.28916705980017,32.43522612162825,32.419298993557256,31.562569981192972,31.41964759310711,31.068471699088207,30.889319991766463,30.616704252089004,30.453832791696282,30.24452664067881,30.06488426899508,29.994060418549076,29.86643358195049,29.7744864221198,29.70695026972112,29.634222632589367,29.52900527318628,29.45343300704788,29.385378720670566,29.337169178052413,29.30270646137443,29.274845240889622,29.252418722177566,29.22303726178734,29.201763339662126,29.17428783231752,29.146749380206494,29.122585829038016,29.074052186394415,29.06425826371143,29.039167807150662,29.01538673085981,29.000408103827176,28.99413049261856,28.966772043132856,28.956971076901496,28.95148674867908,28.944574218923293,28.933759386091634,28.92876826187398,28.924927212899316,28.920987982388628,28.91020805114584,28.904097062306555,28.89584487350192,28.889017564003016,28.886223782541556,28.882245496579984,28.881084491447016,28.878347608746285,28.875265247255253,28.87039454780991,28.86889802595721,28.86713915023092,28.86580552232894,28.863278488824573,28.86194199826267,28.861282922170275,28.860408285048166,28.86022574284428
GWO,F5,2.441685676574707,"[ 0.02057037  0.01370425 -0.0075091   0.01290639 -0.00744903  0.01269112
 -0.00744039 -0.00852541  0.01063176 -0.00391398 -0.00634172  0.00976768
 -0.00738289  0.01703229  0.01505724 -0.00751385  0.00993383  0.01275197
  0.01644283  0.01290877  0.01538595  0.01085825  0.01279709 -0.00432697
 -0.00865272 -0.00655205  0.01593237  0.01393534 -0.00661366  0.01045165]",279932725.1306589,100269193.95568353,77341711.51878694,46020846.07786608,42601843.98825843,29692786.19112139,25932895.925521865,7534697.803015308,4303817.382664206,2259836.117531218,1627004.699315064,645253.5883472234,645253.5883472234,470605.4242249427,348828.2694839915,259404.3624215638,161001.3691040757,161001.3691040757,117351.23760907978,55061.31406935518,26230.761787598592,20384.405157386216,9201.856759654047,7661.756296783671,3478.0577651574686,2474.8857477528604,2292.8440227754304,1826.5470145612305,1353.5336167224714,1258.4275891972761,990.0149796844579,809.5090549959924,451.46033948883684,305.000088049261,256.9813357956462,233.56411703841357,191.43480576837612,185.4193189355193,177.83122860141802,162.5360397232302,151.42717082471435,141.56912350374674,134.78469217693188,110.9094067454304,99.2070914125787,89.14414946887167,81.59857191534533,74.0225268219935,67.92300524953016,65.61750226516185,61.13832041978632,55.34768307606146,52.83373796221359,49.21584242786197,45.45172781392715,45.05101124405886,42.5629861406075,40.35129624306378,40.19757179876539,38.2073248884803,37.55083745221499,36.50295828003185,35.45842960710873,35.12195528139456,34.28395037934229,32.944352868186385,32.562700094460745,32.53696612058023,31.945883079499666,31.62799571691952,31.26926394621906,31.142112721080665,30.9092516203161,30.669519768741228,30.639308141778297,30.40160664774287,30.268246731043263,30.057972948818982,30.03945454129146,29.95122612171742,29.851398723182356,29.787942673958398,29.71293824091761,29.655574174082105,29.5991979323646,29.513173403649564,29.504564262136018,29.470447646365635,29.455258236914407,29.41430913828741,29.38451331136997,29.342662636149704,29.313311435279335,29.299977923410854,29.28536518109677,29.261331923884686,29.257037628375397,29.228565166919434,29.206234364235176,29.18862668762686,29.18237806371718,29.163895565838445,29.14417379743892,29.13948379585229,29.12973303859013,29.116346387355854,29.09843862566902,29.09799257330927,29.090510629896528,29.083024638285032,29.078077688137064,29.071992979918534,29.07157231560314,29.068312055924356,29.065478655162522,29.063195745004805,29.06153074048417,29.059348917348036,29.05829955095206,29.057341512716675
GWO,F5,2.448744535446167,"[ 0.10044051 -0.02090327  0.07856897  0.08678066  0.0788703   0.06464743
  0.07957451 -0.02301799 -0.10112847  0.1139818   0.10511329  0.12084517
  0.08379069 -0.07460967  0.07715271  0.06197139 -0.04510587 -0.04465406
  0.04642844 -0.00635924 -0.06642567 -0.05337151  0.02232835 -0.01507135
 -0.00716273  0.1122139   0.12356242  0.13867528  0.13270841  0.10171648]",274748560.7801422,125252587.45510443,125252587.45510443,45086490.062507026,33929833.5607318,16921058.073528357,12454641.691964382,10292771.874240985,6485905.97000177,2841718.1250074334,2009887.3373241944,1563268.985135924,1115312.4292974512,660804.7288956734,570618.1726715064,309824.1584474826,309824.1584474826,264070.9379447189,106429.65848208564,69722.61180134556,50015.66972090288,32906.39627239722,32906.39627239722,15688.125366745262,9852.803971875874,7726.073487602513,4163.529392513651,4163.529392513651,3719.034079075839,1817.831126934511,1586.0963980043196,1586.0963980043196,1444.7574280959543,1309.7719613093484,828.9842802584101,828.6663315842519,711.2591369183548,711.2591369183548,711.2591369183548,711.2591369183548,711.2591369183548,590.4246280771373,570.9586600625576,570.9586600625576,570.9586600625576,570.9586600625576,525.9018147000122,481.3432491083664,463.69621463876194,430.1638310365797,327.0037498706004,281.4123495717133,237.25597065798004,237.25597065798004,237.25597065798004,237.25597065798004,237.25597065798004,233.65581982339015,233.65581982339015,233.65581982339015,205.2902054415162,205.2902054415162,195.19785459436892,195.19785459436892,195.19785459436892,193.5646534131864,185.64280388824488,182.98392587742458,176.18982429335236,161.6988317673301,161.6988317673301,149.08776926558787,147.73882901181528,139.29089145651034,139.29089145651034,132.31448360424466,123.11521360782399,117.68558932193531,113.8679622912562,111.05327207951387,103.17738498483307,97.90594108805108,93.40440302328126,90.94552181569955,85.51007411343308,81.29749831740773,75.64406697836313,73.62235193049777,70.62946817053553,69.27926630931931,66.32748075529254,63.73289157875469,61.228019685520536,59.30105670376771,58.10234265307361,56.346947955773004,55.028144741353664,54.016693230001636,53.61472511079972,52.12261706759522,51.33870922162215,50.075439814521644,49.27306527116553,48.72473339757406,48.68637121125211,48.056316049251244,47.17627086111675,46.56393647326172,45.848948419865415,45.44938598780063,45.050677335058836,44.655836791841374,44.37342816376052,44.16076784935753,44.06482019163945,43.753610936782394,43.64903954175276,43.50508152385627,43.39660941544079,43.36167451385302
GWO,F5,2.421795606613159,"[-0.0016713   0.01029378  0.00882576 -0.0010942   0.01057958  0.01021088
  0.01024171  0.01021928  0.01013622  0.00917094  0.00956198  0.0102152
  0.01023392 -0.00105694  0.00969777 -0.00162776  0.01001742  0.01014783
 -0.00152676  0.00830575 -0.00167943  0.00974748 -0.00164081 -0.00127413
 -0.00118461 -0.00120148 -0.00138716 -0.00114464 -0.00127674  0.00342513]",266930359.89751485,153348449.17662966,114316042.15582597,92715657.45980237,28236556.871670302,28236556.871670302,28236556.871670302,18686563.429428883,18686563.429428883,14675242.01434155,8098992.329089906,7700403.377770989,3960697.1739675086,2242018.233192042,2202917.1625555754,760830.2634711813,695249.9681091644,399589.2767317681,282680.7112931963,102240.73641145958,45273.42864353806,28506.253777237744,3519.0727768988413,3519.0727768988413,3519.0727768988413,2872.0329079479598,2797.1194205802667,1535.4229397157746,1326.0798842971944,892.5398665723253,729.4402773101211,576.6527683012037,411.26030594523723,294.98899529754067,207.7087896940241,177.14735856950256,123.13453773917225,113.51968732371137,68.28463532935194,60.351856069376474,58.735785630037995,48.73764045939318,45.44542039930282,43.30366002815282,41.49886475479692,38.97254216966448,36.723256847286386,35.97460487765835,35.46545348754635,34.07431839870998,33.26158953309412,32.75831418627146,31.976717440497985,31.508726999378773,31.03346270903518,30.775610584828588,30.460489467715096,30.164384280798206,29.997822060464248,29.813467768924284,29.733203983192958,29.589041010343337,29.42944906587894,29.395652500418343,29.327535011958222,29.25950014570984,29.232099325155755,29.181093807960195,29.168720908826224,29.121013404619422,29.104638646016213,29.07839081506793,29.065268514360824,29.043605994481418,29.024085560799488,29.02103762495147,29.014767004405975,29.000106901297716,28.988804470155653,28.981899746031445,28.97430302147245,28.9632016330405,28.95440647309157,28.95113034162808,28.94287126075703,28.94038625231452,28.935233250955637,28.926391180006444,28.924316525591212,28.917445620078848,28.91636001132067,28.910810389425432,28.90928782987819,28.906608091428463,28.904944771934286,28.90078528584454,28.898432418388172,28.89764431679783,28.896176836844536,28.894027685407917,28.89320398174888,28.890840627430173,28.889338609758248,28.888016928413386,28.886494855728653,28.886306908699616,28.88566444665142,28.884721481644476,28.88355052644663,28.88324632667166,28.882360102937742,28.881820700094632,28.88129061691602,28.880935750411837,28.88052288518533,28.880105488584086,28.87975988318575,28.879575335011463,28.879347861768025,28.879240898426186
GWO,F5,2.48223614692688,"[ 0.01539186 -0.00439426 -0.00449645 -0.00352779  0.00824061 -0.00467471
  0.01090816  0.0108017   0.01261248 -0.00337318 -0.00360418 -0.00441
 -0.00397143  0.01172891 -0.00249336 -0.00355646 -0.00309035  0.01067478
 -0.00455381  0.01031974 -0.00420549 -0.0042595  -0.00421224 -0.00454626
 -0.00370626 -0.00504272 -0.0025088   0.01051037  0.00983784  0.00616175]",308259908.95130885,235786746.4526698,144100344.9161927,131474352.65072615,31738160.074933447,31738160.074933447,18984293.186495055,18984293.186495055,11997808.78073361,11184980.95407189,4272216.282474643,4272216.282474643,3561120.009093173,1700394.2323923751,980167.89140944,941151.149846986,714349.9374781245,480809.80717020034,377518.6694082273,256974.697427933,140504.88131482468,99441.64948588546,66691.56903431645,61881.9734661068,31766.956086281392,17864.01736083439,14152.036369953483,11909.193446404905,8847.74468841979,5155.04400170356,3627.488961756049,3200.8879116568555,1835.8190769356454,1835.8190769356454,1461.0230943949146,835.3042300909401,558.6293389362281,426.793902371792,389.20716643291365,337.35779523326676,285.82675366303596,248.65772748845555,187.28622861592575,146.89750502727708,144.95220789324034,109.28105276330372,94.65009711495604,83.33191956183511,69.22504394965254,64.32889659886614,53.26215561160774,51.78087136218963,47.65899935103141,45.07368361240787,41.790365267524386,37.286056859178196,37.11353234164985,35.091252025763886,34.36756536675951,33.87957182844914,33.304683088860266,32.88259264596584,32.64304949689643,32.32121331247645,31.913594319719547,31.507468996521425,31.134492668650193,30.837801469900846,30.515687837166066,30.335932414797224,30.219789861853258,30.12124865226654,30.03316882515705,29.95945319212167,29.857337577803822,29.770782788281362,29.687667938465115,29.62351781892661,29.57301772018172,29.512872024939636,29.458816850220735,29.445350527518222,29.423747741211066,29.383443476707402,29.344331673981422,29.329165499737716,29.297592943605466,29.27233436028138,29.262846675187454,29.249751857782,29.220700016525708,29.20632627777246,29.18287454732341,29.18287454732341,29.169208603331672,29.159486818786768,29.150212873120893,29.142768673153498,29.136848435524097,29.129157122898427,29.124979975660015,29.116192769139566,29.110764468417656,29.10910466909073,29.10270460711078,29.097069180476204,29.09498989956957,29.091298650046543,29.087808299906136,29.082742740448403,29.079282546241508,29.076307559605265,29.074823514756254,29.073171660789757,29.071093384189645,29.069668402645338,29.067199531488214,29.06675407059374,29.065875608453744,29.065340725760976
